Date,Label,Account ID,Campaign ID,Adgroup ID,Keyword ID,Publisher,Account Name,*Campaign Name,Ad Group Name,Keyword,Focus Word *,Industry*,Device Type*,Impressions,Cost Per Click,Cost,Click Count,Total Unreconciled Publisher Lead Revenue ,Total Publisher Clickout Revenue ,Leads,Clickouts,Lead Users ,Lead request Users 
9/16/2018,,78217884886533,74924279117896,41433151904030,69969711471208,Bing,Lif - Bing,Lif - Whole (Desktop),Whole - Quotes,insurance life +whole,Whole,Lif,#VALUE!,"6,481.00",$0.69 ,$0.90 ,273,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,73167157356586,59931756777605,61363020809865,16521604401667,Google,Edu - Google,Edu - Anesthesia (Mobile),Anesthesia - Schools,+anesthesia technologist,Anesthesia,Edu,#NAME?,"11,114.00",$0.05 ,$0.90 ,438,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,25382754293732,56966899959746,62164865040582,77561246925112,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,+CNA Classes in arkansas,CNA,Edu,#NAME?,"21,184.00",$0.82 ,$0.90 ,268,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,89856303854955,66038403688947,228511498980,78832048120481,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Training,+911.operator qualifications,Dispatcher,Edu,#NAME?,"93,529.00",$0.75 ,$0.90 ,393,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,35890349858944,3136864955833,29843593993184,15265924988155,Google,Edu - Google,Edu - EMT (Mobile),EMT - Classes,emt basic school,EMT,Edu,#NAME?,"34,686.00",$0.39 ,$0.90 ,459,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,14875448171063,46343773140816,6736866508927,49333283893827,Google,Edu - Google,Edu - Human.Resources (Desktop),Human.Resources - Certification,+certification courses for+hr professionals,Human.Resources,Edu,#VALUE!,"8,006.00",$0.86 ,$0.90 ,173,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,35075767455136,34143101080220,88542416476778,42280788339526,Google,Edu - Google,Edu - Medical.Assistant (Mobile),Medical.Assistant - Classes,+medical.assistant degree description,Medical.Assistant,Edu,#NAME?,"3,598.00",$0.27 ,$0.90 ,111,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,14805294323158,34399355485053,66189284248426,17363671304073,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Classes,+med.tech qualifications,Medical/Lab,Edu,#NAME?,"4,722.00",$0.06 ,$0.90 ,398,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,34764622633244,58336297137199,55056969855276,59581404584999,Google,Edu - Google,Edu - Paralegal (Desktop),Paralegal - Degree,courses for +paralegals,Paralegal,Edu,#VALUE!,"55,229.00",$0.58 ,$0.90 ,210,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,74782556152669,8652389996425,51615271825802,82709242633804,Google,Edu - Google,Edu - Parole.Officer (Mobile),Parole.Officer - Become,becoming a +parole.officer,Parole.Officer,Edu,#NAME?,"22,328.00",$0.43 ,$0.90 ,331,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,77717601251260,58171038043841,74854939120575,27801464017627,Google,Edu - Google,Edu - Phlebotomy (Mobile),Phlebotomy - Training Test,what colleges offer +phlebotomy,Phlebotomy,Edu,#NAME?,"40,464.00",$0.49 ,$0.90 ,74,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,52640729210101,24818019594099,76097459230573,28573172663141,Google,Edu - Google,Edu - Probation (Mobile),Probation - Become,juvenile +probation officer requirements,Probation,Edu,#NAME?,"5,240.00",$0.28 ,$0.90 ,389,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,6410089997842,9766890107228,45518603858861,2523456872486,Google,Edu - Google,Edu - Probation (Mobile),Probation - Training,+probation training,Probation,Edu,#NAME?,"50,322.00",$0.23 ,$0.90 ,351,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,26389038583478,11146915765150,45557956342954,64127482270097,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Classes,where can i take +real.estate classes,Real.Estate,Edu,#NAME?,"94,565.00",$0.39 ,$0.90 ,11,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,68090638848921,16310042058133,7093886506663,66515558788816,Google,Edu - Google,Edu - Respiratory.Therapist (Desktop),Respiratory.Therapist - Become,becoming a +respiratory.therapist,Respiratory.Therapist,Edu,#VALUE!,"36,427.00",$0.16 ,$0.90 ,146,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,86299663374404,27438864567431,38690184724240,39100627236620,Google,Edu - Google,Edu - Vet.Tech (Desktop),Vet.Tech - Schools,+veterinary Technician +school cost,Vet.Tech,Edu,#VALUE!,"67,700.00",$0.68 ,$0.90 ,306,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,90255050153652,65029873959874,26599168115866,28192078301416,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,colleges for radiology,X-Ray,Edu,#NAME?,"42,002.00",$0.50 ,$0.90 ,232,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,15357502294132,75952269997125,46572593427050,93290865274774,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,medical school for radiology,X-Ray,Edu,#NAME?,"72,367.00",$0.23 ,$0.90 ,478,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,71768734281638,20790947788381,37418211641509,71417001000988,Google,Lif - Google,Lif - Illness (Desktop),Illness - Cover,best +critical illness policy,Illness,Lif,#VALUE!,"12,072.00",$1.00 ,$0.90 ,450,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,8380766196924,11768625765628,2588307696612,62018340618149,Google,Lif - Google,Lif - Senior (Desktop),Senior - Over,elderly +life insurance coverage,Senior,Lif,#VALUE!,"12,587.00",$0.51 ,$0.90 ,342,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,700630404615,25507266668768,66475079414951,4094573242588,Bing,Car - Bing,Car - Car (Desktop),Car - Cheap,+cheap insurance for +cars,Car,Car,#VALUE!,"78,541.00",$0.56 ,$0.89 ,329,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,84268227333382,13639686888904,4345610741459,84765251698524,Bing,Car - Bing,Car - No/Without (Desktop),No/Without - General,auto insurance +no car,No/Without,Car,#VALUE!,"98,165.00",$0.50 ,$0.89 ,159,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,1118676898192,20131107590332,61473669879998,43383415781734,Bing,Car - Bing,Car - Teen (Mobile),Teen - General,car insurance for +18 year old,Teen,Car,#NAME?,"58,583.00",$0.50 ,$0.89 ,285,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,3574705832768,30106035816002,66840380627467,75107542614046,Bing,Edu - Bing,Edu - Phlebotomy (Mobile),Phlebotomy - Training Test,nurse +phlebotomist training,Phlebotomy,Edu,#NAME?,"99,227.00",$0.58 ,$0.89 ,191,$2.14 ,$0.54 ,0,0,0,0
9/16/2018,,31628483926399,6111520617178,3763817425835,79543741280307,Google,Car - Google,Car - Liability (Mobile),Liability - General,cheap car +liability insurance,Liability,Car,#NAME?,"35,172.00",$0.51 ,$0.89 ,285,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,13482112288874,1091008258604,47640581874819,57112976014182,Google,Edu - Google,Edu - Border.Patrol (Mobile),Border.Patrol - Training,qualifications for +border.patrol agent,Border.Patrol,Edu,#NAME?,"12,953.00",$0.40 ,$0.89 ,35,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,32746039753566,6362531147225,55618231527583,63049836101440,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,nursing assistant jobs in columbus ohio,CNA,Edu,#NAME?,"94,748.00",$0.26 ,$0.89 ,427,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,42932652257164,60917196039317,31275061401671,18870161628745,Google,Edu - Google,Edu - Caregiver (Mobile),Caregiver - Personal Care Aide,+personal.care attendant certification,Caregiver,Edu,#NAME?,"47,099.00",$0.00 ,$0.89 ,24,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,43394317422167,40014096458304,41237356140434,12469028291897,Google,Edu - Google,Edu - EKG (Mobile),EKG - Classes,+ekg certification Online Classes,EKG,Edu,#NAME?,"21,166.00",$0.59 ,$0.89 ,347,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,51459858350058,80454151660045,61190148426200,48234280061187,Google,Edu - Google,Edu - Medical.Assistant (Mobile),Medical.Assistant - Certification,+certified +medical.assistant Schools,Medical.Assistant,Edu,#NAME?,"97,868.00",$0.13 ,$0.89 ,224,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,49235698050081,8393906412591,42692364254435,27172804984627,Google,Edu - Google,Edu - Police (Mobile),Police - Academy Training,academy for +police +officers,Police,Edu,#NAME?,"89,456.00",$0.72 ,$0.89 ,300,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,25226064455727,43816507576896,25689114022867,61017711167328,Google,Edu - Google,Edu - Probation (Mobile),Probation - Become,+probation officer positions,Probation,Edu,#NAME?,"44,360.00",$0.25 ,$0.89 ,83,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,54032090375027,3064427182288,67739609299233,22495593387946,Google,Edu - Google,Edu - Respiratory.Therapist (Desktop),Respiratory.Therapist - Schools,what schools offer +respiratory.therapy programs,Respiratory.Therapist,Edu,#VALUE!,"97,557.00",$0.73 ,$0.89 ,410,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,50040398616937,51467924266273,76019307124898,87631681670643,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Classes,+surgical tech cost,Surgical,Edu,#NAME?,"21,527.00",$0.44 ,$0.89 ,215,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,21469307967371,31707499831929,53648451000008,1170711330495,Google,Edu - Google,Edu - Vet.Tech (Desktop),Vet.Tech - Schools,+vet.tech +Schools in ohio,Vet.Tech,Edu,#VALUE!,"63,386.00",$0.38 ,$0.89 ,116,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,78201776211621,16949608381168,28591213329298,75541189028917,Google,Edu - Google,Edu - Vet.Tech (Desktop),Vet.Tech - Schools,+vet.tech Classes Online,Vet.Tech,Edu,#VALUE!,"81,252.00",$0.46 ,$0.89 ,289,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,58282878344154,71007741206891,67674154413943,25308702296297,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,radiology technician certification,X-Ray,Edu,#NAME?,"15,702.00",$0.25 ,$0.89 ,95,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,21265490676888,9473160928860,46187731614643,12418046224790,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,x ray technician courses online,X-Ray,Edu,#NAME?,"48,286.00",$0.14 ,$0.89 ,227,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,58793755776135,45872459781078,63580251272393,2554615572889,Google,Lif - Google,Lif - Illness (Desktop),Illness - Cover,+critical illness policy,Illness,Lif,#VALUE!,"99,771.00",$0.28 ,$0.89 ,233,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,54199486971213,78678055233743,11542139876713,59742530529789,Bing,Car - Bing,Car - Car (Desktop),Car - Cheap,+car.insurance +cheapest,Car,Car,#VALUE!,"58,921.00",$0.17 ,$0.88 ,389,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,74413803122550,59764297078542,24538438723042,31014617091640,Bing,Car - Bing,Car - DUI (Mobile),DUI - General,+dui and car insurance,DUI,Car,#NAME?,"42,656.00",$0.94 ,$0.88 ,383,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,32978560042761,41548722917457,31691110218697,5131757525072,Google,Edu - Google,Edu - Anesthesia (Desktop),Anesthesia - Certification,certified +anesthesia tech jobs,Anesthesia,Edu,#VALUE!,"8,266.00",$0.04 ,$0.88 ,494,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,58067321952192,5657722405397,41979131519814,52694623008520,Google,Edu - Google,Edu - Anesthesia (Desktop),Anesthesia - Training,+anaesthetic Technician traineeship,Anesthesia,Edu,#VALUE!,"27,556.00",$0.58 ,$0.88 ,433,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,40504036990351,77990233001626,71137436899737,78291761339241,Google,Edu - Google,Edu - CNA (Mobile),CNA - STNA Classes,free +stna classes in cleveland,CNA,Edu,#NAME?,"56,336.00",$0.69 ,$0.88 ,105,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,77345204608395,61121807437026,33364305557932,36158105695365,Google,Edu - Google,Edu - EKG (Mobile),EKG - Classes,+ekg +certification +Online +Classes,EKG,Edu,#NAME?,"64,357.00",$0.15 ,$0.88 ,409,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,12679675922951,78754612426269,37884213830798,72418153770407,Google,Edu - Google,Edu - Human.Resources (Mobile),Human.Resources - Courses,+hr college courses,Human.Resources,Edu,#NAME?,"19,760.00",$0.52 ,$0.88 ,388,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,25917223384390,41447271446597,87402044646570,59608102888523,Google,Edu - Google,Edu - Medical.Assistant (Mobile),Medical.Assistant - Certification,how to get my +medical.assistant certification,Medical.Assistant,Edu,#NAME?,"97,861.00",$0.44 ,$0.88 ,346,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,16686998785028,82399391770692,77453519636254,62184824480371,Google,Edu - Google,Edu - Medical.Assistant (Mobile),Medical.Assistant - Certification,what +certifications can a +medical.assistant get,Medical.Assistant,Edu,#NAME?,"7,835.00",$0.97 ,$0.88 ,413,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,36149198401310,17499795504001,27290345438512,66850951012887,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Certification,+clinical.technician certification,Medical/Lab,Edu,#NAME?,"55,096.00",$0.33 ,$0.88 ,397,$6.41 ,$1.60 ,0,0,1,1
9/16/2018,,79441992664487,11501452040038,78299303381511,23499149565391,Google,Edu - Google,Edu - Paralegal (Mobile),Paralegal - Degree,accredited +paralegal courses +online,Paralegal,Edu,#NAME?,"38,000.00",$0.75 ,$0.88 ,331,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,40969659935198,3018116175394,83861245052303,63453241714319,Google,Edu - Google,Edu - Paramedic (Desktop),Paramedic - Training,+paramedic +training college,Paramedic,Edu,#VALUE!,"34,338.00",$0.42 ,$0.88 ,410,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,19654544461925,47952715982200,53708210207579,85634783096882,Google,Edu - Google,Edu - Parole.Officer (Desktop),Parole.Officer - Become,+parole.officer job requirements,Parole.Officer,Edu,#VALUE!,"68,159.00",$0.32 ,$0.88 ,11,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,11395367217434,90374738186908,79232586923170,82008905710194,Google,Edu - Google,Edu - Prison (Mobile),Prison - Be/Become,+how to become a +prison guard,Prison,Edu,#NAME?,"78,313.00",$0.05 ,$0.88 ,439,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,35522352994923,1828946586935,52862860125736,2137791986895,Google,Edu - Google,Edu - Respiratory.Therapist (Desktop),Respiratory.Therapist - Degrees,+respiratory.therapist degree +Online,Respiratory.Therapist,Edu,#VALUE!,"92,197.00",$0.51 ,$0.88 ,382,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,27776674876225,32201860207516,10820025879412,94361085208762,Google,Edu - Google,Edu - Respiratory.Therapist (Desktop),Respiratory.Therapist - Degrees,online healthcare degrees +respiratory.therapy,Respiratory.Therapist,Edu,#VALUE!,"99,180.00",$0.07 ,$0.88 ,171,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,66775034868692,93432381426208,75046784639666,42596890037648,Google,Edu - Google,Edu - Respiratory.Therapist (Desktop),Respiratory.Therapist - Schools,+respiratory.therapist Online school,Respiratory.Therapist,Edu,#VALUE!,"7,248.00",$0.70 ,$0.88 ,348,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,75277633014946,46211562376571,80150716307338,171699659875,Google,Edu - Google,Edu - Respiratory.Therapist (Mobile),Respiratory.Therapist - Become,how to +become an +rrt,Respiratory.Therapist,Edu,#NAME?,"74,823.00",$0.90 ,$0.88 ,334,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,36775231978499,988730519713,14605831350445,77728259431141,Google,Edu - Google,Edu - Security (Mobile),Security - Guard Card Training,requirements for +guard +card,Security,Edu,#NAME?,"74,565.00",$0.03 ,$0.88 ,318,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,92918582241391,19921058826405,81983204616403,37821781285231,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Schools,+surgical technologist accredited Schools,Surgical,Edu,#NAME?,"39,129.00",$0.30 ,$0.88 ,133,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,90369440563157,68880364506468,55180832275357,371367087768,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,radiography colleges,X-Ray,Edu,#NAME?,"32,863.00",$0.80 ,$0.88 ,75,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,68106404556280,76959483537717,16591558127110,27280584918062,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,x ray technician education requirements,X-Ray,Edu,#NAME?,"42,683.00",$0.88 ,$0.88 ,491,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,85869989867810,65388101570373,20820741320124,36096557333231,Bing,Car - Bing,Car - Teen (Desktop),Teen - General,cheapest insurance for +teenage drivers,Teen,Car,#VALUE!,"51,593.00",$0.38 ,$0.87 ,268,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,29609818638366,26093885743784,9194535110608,7552478839917,Bing,Edu - Bing,Edu - EKG (Mobile),EKG - Certification,national +ekg technician certification exam,EKG,Edu,#NAME?,"62,343.00",$0.19 ,$0.87 ,490,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,17841939635758,93205784244000,33189121526487,30475759796727,Bing,Edu - Bing,Edu - LPN (Mobile),LPN - Classes,+LPN Classes Online,LPN,Edu,#NAME?,"17,306.00",$0.37 ,$0.87 ,445,$8.36 ,$2.09 ,0,1,1,1
9/16/2018,,83516770671281,37302652099191,8331624498067,81687038178577,Google,Edu - Google,Edu - Bodyguard (Desktop),Bodyguard - Bodyguard Training,+bodyguard security,Bodyguard,Edu,#VALUE!,"3,567.00",$0.78 ,$0.87 ,211,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,17734552456246,80845179981432,18521337123877,79071323681006,Google,Edu - Google,Edu - Border.Patrol (Mobile),Border.Patrol - Training,being a +border.patrol agent,Border.Patrol,Edu,#NAME?,"63,415.00",$0.06 ,$0.87 ,416,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,2415726106934,59591351398280,88904269539553,24255226854842,Google,Edu - Google,Edu - Dialysis (Mobile),Dialysis - Training,clinical +hemodialysis technician +training,Dialysis,Edu,#NAME?,"57,018.00",$0.99 ,$0.87 ,239,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,4826570416617,67094459273574,6146535404809,61869732894411,Google,Edu - Google,Edu - Dispatcher (Desktop),Dispatcher - Certification,911.+dispatcher certification,Dispatcher,Edu,#VALUE!,"39,808.00",$0.59 ,$0.87 ,462,$7.32 ,$1.83 ,0,0,1,1
9/16/2018,,31096846084963,21760520554722,60663601431705,45454338854462,Google,Edu - Google,Edu - EKG (Mobile),EKG - Classes,+ekg interpretation +training,EKG,Edu,#NAME?,"51,039.00",$0.18 ,$0.87 ,328,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,24568131983871,3858606419911,37417688788030,7511783005997,Google,Edu - Google,Edu - EKG (Mobile),EKG - Schools,+ekg school,EKG,Edu,#NAME?,"94,948.00",$0.12 ,$0.87 ,432,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,29636068399533,66556747706744,87787638748232,67876769582551,Google,Edu - Google,Edu - EMT (Desktop),EMT - Training,+emt training Online,EMT,Edu,#VALUE!,"62,712.00",$0.21 ,$0.87 ,336,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,50259909540487,37463460926279,90285069579849,93252581112151,Google,Edu - Google,Edu - Human.Resources (Mobile),Human.Resources - Courses,+Online Schools for +human.resources,Human.Resources,Edu,#NAME?,"78,874.00",$0.31 ,$0.87 ,475,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,82035360043497,41247116329240,11996858826248,20168402058549,Google,Edu - Google,Edu - Police (Mobile),Police - Academy Training,+police +officer in training,Police,Edu,#NAME?,"34,360.00",$0.51 ,$0.87 ,397,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,29582414724771,10362893340947,11134596601269,20150989017872,Google,Edu - Google,Edu - Respiratory.Therapist (Desktop),Respiratory.Therapist - Schools,+colleges with +respiratory.therapy Programs,Respiratory.Therapist,Edu,#VALUE!,"25,228.00",$0.29 ,$0.87 ,226,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,40765977110259,71917128367367,36133428151083,57712308698617,Google,Edu - Google,Edu - Vet.Tech (Desktop),Vet.Tech - Programs,registered +vet.tech programs,Vet.Tech,Edu,#VALUE!,"70,356.00",$0.60 ,$0.87 ,7,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,35878073560836,59906237050960,9648913997604,64763820608014,Google,Edu - Google,Edu - Vet.Tech (Mobile),Vet.Tech - Schools,tech +schools for +veterinary,Vet.Tech,Edu,#NAME?,"8,846.00",$0.09 ,$0.87 ,476,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,62813692932340,92254776098498,18036299486711,5869841249198,Bing,Car - Bing,Car - Car (Desktop),Car - Cheap,+cheap +car.insirance,Car,Car,#VALUE!,"36,417.00",$0.79 ,$0.86 ,480,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,67519759580886,71748294167047,11114606702158,93431323614521,Bing,Car - Bing,Car - Car (Desktop),Car - Cheap,cheap +car.insirance,Car,Car,#VALUE!,"6,115.00",$0.74 ,$0.86 ,135,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,50778246258562,64838055418794,29191345816263,45445513946981,Bing,Edu - Bing,Edu - EKG (Mobile),EKG - Classes,what's +ekg technician,EKG,Edu,#NAME?,"41,876.00",$0.55 ,$0.86 ,204,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,62572667224757,21760029422260,79400796254785,29806541817339,Bing,Edu - Bing,Edu - Phlebotomy (Mobile),Phlebotomy - Training Test,certification for +phlebotomy,Phlebotomy,Edu,#NAME?,"32,364.00",$0.78 ,$0.86 ,169,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,50873920646413,16507734537143,8429984197393,46054861459478,Bing,Lif - Bing,Lif - Children (Desktop),Children - Children,best +child life insurance plans,Children,Lif,#VALUE!,"83,552.00",$0.77 ,$0.86 ,156,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,93719947040947,62396334884844,26740960364671,51794975753210,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,+CNA class schedule,CNA,Edu,#NAME?,"47,805.00",$0.14 ,$0.86 ,154,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,47742186663964,57867621530400,59063602425879,37917595574419,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,find +CNA classes,CNA,Edu,#NAME?,"30,499.00",$0.31 ,$0.86 ,28,$3.84 ,$0.96 ,0,0,0,1
9/16/2018,,37561878921057,46234976549650,19091880693788,28046474025407,Google,Edu - Google,Edu - CNA (Mobile),CNA - Programs,+CNA Programs near,CNA,Edu,#NAME?,"30,091.00",$0.01 ,$0.86 ,392,$21.83 ,$5.46 ,1,1,3,3
9/16/2018,,82949363146192,53185865152872,2273161650477,25164039702947,Google,Edu - Google,Edu - Caregiver (Mobile),Caregiver - Courses,+caretaker training +courses,Caregiver,Edu,#NAME?,"86,355.00",$0.90 ,$0.86 ,72,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,30223414647321,33097333920978,36582380669751,68408880511437,Google,Edu - Google,Edu - EMT (Mobile),EMT - Certification,emt certification classes,EMT,Edu,#NAME?,"18,206.00",$0.84 ,$0.86 ,439,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,5238068558204,28508907318238,7691401786843,27696157973906,Google,Edu - Google,Edu - Homeland.Security (Mobile),Homeland.Security - College,intelligence and +national.security major,Homeland.Security,Edu,#NAME?,"11,000.00",$0.72 ,$0.86 ,30,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,14669727471006,87569347078063,31312461449414,76912539742032,Google,Edu - Google,Edu - Human.Resources (Mobile),Human.Resources - Certification,+certification courses for +hr professionals,Human.Resources,Edu,#NAME?,"24,770.00",$0.48 ,$0.86 ,120,$0.00 ,$0.00 ,0,0,0,0
